GlassMachineType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderState_InputArguments,6049,Variable
GlassMachineType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderState_OutputArguments,6050,Variable
GlassMachineType_Identification_LoggedInProfiles,6057,Variable
GlassMachineType_Identification_Manufacturer,6058,Variable
GlassMachineType_Identification_ProductInstanceUri,6061,Variable
GlassMachineType_Identification_SerialNumber,6062,Variable
GlassMachineType_ConfigurationRules_MachineProcessingCoordinateSystem,6067,Variable
ManualFolderType_LocalManuals_Close_InputArguments,6081,Variable
ManualFolderType_LocalManuals_GetPosition_InputArguments,6082,Variable
ManualFolderType_LocalManuals_GetPosition_OutputArguments,6083,Variable
ManualFolderType_LocalManuals_Open_InputArguments,6084,Variable
ManualFolderType_LocalManuals_Open_OutputArguments,6085,Variable
ManualFolderType_LocalManuals_OpenCount,6086,Variable
GlassMachineType_FileSystem_CreateDirectory_InputArguments,6112,Variable
GlassMachineType_FileSystem_CreateDirectory_OutputArguments,6113,Variable
ManualFolderType_LocalManuals_Read_InputArguments,6124,Variable
ManualFolderType_LocalManuals_Read_OutputArguments,6139,Variable
ManualFolderType_LocalManuals_SetPosition_InputArguments,6140,Variable
GlassMachineType_FileSystem_CreateFile_InputArguments,6153,Variable
ManualFolderType_LocalManuals_Size,6157,Variable
ManualFolderType_LocalManuals_UserWritable,6158,Variable
SpacerMaterialClass_EnumStrings,6162,Variable
ManualFolderType_LocalManuals_Writable,6172,Variable
ConfigurationRulesType_AllowedFileFormats,6174,Variable
ManualFolderType_LocalManuals_Write_InputArguments,6175,Variable
ManualFolderType_ExternalManuals,6176,Variable
GlassMachineType_FileSystem_CreateFile_OutputArguments,6179,Variable
GlassMachineType_FileSystem_Delete_InputArguments,6180,Variable
ConfigurationRulesType_AllowedEngineeringUnits,6186,Variable
GlassMachineType_FileSystem_MoveOrCopy_InputArguments,6187,Variable
ConfigurationRulesType_MachineProcessingCoordinateSystem,6188,Variable
CoordinateSystemEnumeration_EnumStrings,6189,Variable
GlassMachineType_FileSystem_MoveOrCopy_OutputArguments,6190,Variable
CoatingClassEnumeration_EnumStrings,6229,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__IsNamespaceSubset,6262,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__NamespacePublicationDate,6263,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__NamespaceUri,6264,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__NamespaceVersion,6265,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__StaticNodeIdTypes,6266,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__StaticNumericNodeIdRange,6267,Variable
Server_Namespaces_http___opcfoundation_org_UA_Glass_Flat_v2__StaticStringNodeIdPattern,6268,Variable
SignificantSideEnumeration_EnumStrings,6372,Variable
StructureAlignmentEnumeration_EnumStrings,6377,Variable
GlassEventType_Identifier,6405,Variable
GlassEventType_Location,6406,Variable
GlassEventType_JobdIdentifier,6410,Variable
GlassEventType_MaterialIdentifier,6411,Variable
GlassMachineIdentificationType_LoggedInProfiles,6414,Variable
ManualFolderType_LocalManuals_Close,7001,Method
ManualFolderType_LocalManuals_GetPosition,7002,Method
GlassMachineType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderID,7003,Method
GlassMachineType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderState,7004,Method
ManualFolderType_LocalManuals_Open,7005,Method
ManualFolderType_LocalManuals_Read,7012,Method
ManualFolderType_LocalManuals_SetPosition,7013,Method
ManualFolderType_LocalManuals_Write,7014,Method
GlassMachineType_FileSystem_CreateDirectory,7024,Method
GlassMachineType_FileSystem_CreateFile,7025,Method
GlassMachineType_FileSystem_Delete,7026,Method
GlassMachineType_FileSystem_MoveOrCopy,7031,Method
