WireSpecification_Encoding_DefaultXml,5072,Object
WireSpecification_Encoding_DefaultJson,5073,Object
WireElementSpecification_Encoding_DefaultBinary,5074,Object
WireElementSpecification_Encoding_DefaultXml,5075,Object
WireElementSpecification_Encoding_DefaultJson,5076,Object
WireReceptionSpecification_Encoding_DefaultBinary,5077,Object
WireReceptionSpecification_Encoding_DefaultXml,5078,Object
WireReceptionSpecification_Encoding_DefaultJson,5079,Object
Tolerance_Encoding_DefaultBinary,5080,Object
Tolerance_Encoding_DefaultXml,5081,Object
Tolerance_Encoding_DefaultJson,5082,Object
WireElement_Encoding_DefaultBinary,5083,Object
WireElement_Encoding_DefaultXml,5084,Object
WireElement_Encoding_DefaultJson,5085,Object
WireEnd_Encoding_DefaultBinary,5086,Object
WireEnd_Encoding_DefaultXml,5087,Object
WireEnd_Encoding_DefaultJson,5088,Object
WireMounting_Encoding_DefaultBinary,5089,Object
WireMounting_Encoding_DefaultXml,5090,Object
WireMounting_Encoding_DefaultJson,5091,Object
WireMountingDetail_Encoding_DefaultBinary,5092,Object
WireMountingDetail_Encoding_DefaultXml,5093,Object
WireMountingDetail_Encoding_DefaultJson,5094,Object
WireReception_Encoding_DefaultBinary,5095,Object
WireReception_Encoding_DefaultXml,5096,Object
WireReception_Encoding_DefaultJson,5097,Object
WireReceptionReference_Encoding_DefaultBinary,5098,Object
WireReceptionReference_Encoding_DefaultXml,5099,Object
WireReceptionReference_Encoding_DefaultJson,5100,Object
CavityPartRoleIdDataType_Encoding_DefaultBinary,5101,Object
CavityPartRoleIdDataType_Encoding_DefaultXml,5102,Object
CavityPartRoleIdDataType_Encoding_DefaultJson,5103,Object
CavityPartSpecificationIdDataType_Encoding_DefaultBinary,5104,Object
CavityPartSpecificationIdDataType_Encoding_DefaultXml,5105,Object
CavityPartSpecificationIdDataType_Encoding_DefaultJson,5106,Object
CavitySealRoleIdDataType_Encoding_DefaultBinary,5107,Object
CavitySealRoleIdDataType_Encoding_DefaultXml,5108,Object
CavitySealRoleIdDataType_Encoding_DefaultJson,5109,Object
CavitySealSpecificationIdDataType_Encoding_DefaultBinary,5110,Object
CavitySealSpecificationIdDataType_Encoding_DefaultXml,5111,Object
CavitySealSpecificationIdDataType_Encoding_DefaultJson,5112,Object
CompositionSpecificationIdDataType_Encoding_DefaultBinary,5113,Object
CompositionSpecificationIdDataType_Encoding_DefaultXml,5114,Object
CompositionSpecificationIdDataType_Encoding_DefaultJson,5115,Object
ConductorSpecificationIdDataType_Encoding_DefaultBinary,5116,Object
ConductorSpecificationIdDataType_Encoding_DefaultXml,5117,Object
ConductorSpecificationIdDataType_Encoding_DefaultJson,5118,Object
ConfigurableElementIdDataType_Encoding_DefaultBinary,5119,Object
ConfigurableElementIdDataType_Encoding_DefaultXml,5120,Object
ConfigurableElementIdDataType_Encoding_DefaultJson,5121,Object
ContactingSpecificationIdDataType_Encoding_DefaultBinary,5122,Object
ContactingSpecificationIdDataType_Encoding_DefaultXml,5123,Object
ContactingSpecificationIdDataType_Encoding_DefaultJson,5124,Object
ContactPointIdDataType_Encoding_DefaultBinary,5125,Object
ContactPointIdDataType_Encoding_DefaultXml,5126,Object
ContactPointIdDataType_Encoding_DefaultJson,5127,Object
CoreCrimpDetailIdDataType_Encoding_DefaultBinary,5128,Object
CoreCrimpDetailIdDataType_Encoding_DefaultXml,5129,Object
CoreCrimpDetailIdDataType_Encoding_DefaultJson,5130,Object
CoreSpecificationIdDataType_Encoding_DefaultBinary,5131,Object
CoreSpecificationIdDataType_Encoding_DefaultXml,5132,Object
CoreSpecificationIdDataType_Encoding_DefaultJson,5133,Object
CrimpDetailIdDataType_Encoding_DefaultBinary,5134,Object
CrimpDetailIdDataType_Encoding_DefaultXml,5135,Object
CrimpDetailIdDataType_Encoding_DefaultJson,5136,Object
DocumentVersionIdDataType_Encoding_DefaultBinary,5137,Object
DocumentVersionIdDataType_Encoding_DefaultXml,5138,Object
DocumentVersionIdDataType_Encoding_DefaultJson,5139,Object
ExtendableElementIdDataType_Encoding_DefaultBinary,5140,Object
ExtendableElementIdDataType_Encoding_DefaultXml,5141,Object
ExtendableElementIdDataType_Encoding_DefaultJson,5142,Object
GeneralTechnicalPartSpecificationIdDataType_Encoding_DefaultBinary,5143,Object
GeneralTechnicalPartSpecificationIdDataType_Encoding_DefaultXml,5144,Object
GeneralTechnicalPartSpecificationIdDataType_Encoding_DefaultJson,5145,Object
InsulationCrimpDetailIdDataType_Encoding_DefaultBinary,5146,Object
InsulationCrimpDetailIdDataType_Encoding_DefaultXml,5147,Object
InsulationCrimpDetailIdDataType_Encoding_DefaultJson,5148,Object
