WireHarnessMachineIdentificationType_ComponentName,6039,Variable
WireHarnessMachineIdentificationType_DeviceClass,6040,Variable
WireHarnessMachineIdentificationType_HardwareRevision,6041,Variable
WireHarnessMachineIdentificationType_InitialOperationDate,6042,Variable
WireHarnessMachineIdentificationType_Manufacturer,6043,Variable
WireHarnessMachineIdentificationType_ManufacturerUri,6044,Variable
WireHarnessMachineIdentificationType_Model,6045,Variable
WireHarnessMachineIdentificationType_MonthOfConstruction,6046,Variable
WireHarnessMachineIdentificationType_ProductCode,6047,Variable
WireHarnessMachineIdentificationType_SerialNumber,6048,Variable
WireHarnessMachineIdentificationType_SoftwareRevision,6049,Variable
WireHarnessMachineIdentificationType_YearOfConstruction,6050,Variable
WireHarnessMachineIdentificationType_UIElement,6051,Variable
RunCompleteEventType_Run,6052,Variable
RunCompleteEventType_StartTime,6053,Variable
PartManagementType_StorePart_InputArguments,6054,Variable
PartManagementType_ClearPart_InputArguments,6055,Variable
RunCompleteEventType_EndTime,6056,Variable
ArticleSpecManagementType_StoreArticleSpec_InputArguments,6057,Variable
ArticleSpecManagementType_ClearArticleSpec_InputArguments,6058,Variable
RunCompleteEventType_ProducedQuantity,6059,Variable
TypeDictionary_BinarySchema_ForceCurveDataType,6060,Variable
RunCompleteEventType_GoodQuantity,6061,Variable
RunCompleteEventType_ProductIDs,6062,Variable
TypeDictionary_BinarySchema_CrimpInputDataType,6063,Variable
TypeDictionary_BinarySchema_CutInputDataType,6064,Variable
TypeDictionary_BinarySchema_SealInputDataType,6065,Variable
ProductFinishedEventType_JobOrderID,6066,Variable
ProductFinishedEventType_MaterialDefinitionID,6067,Variable
TypeDictionary_BinarySchema_StripInputDataType,6068,Variable
TypeDictionary_BinarySchema_ProcessOutputDataType,6069,Variable
TypeDictionary_BinarySchema_CrimpOutputDataType,6070,Variable
TypeDictionary_BinarySchema_CutOutputDataType,6071,Variable
TypeDictionary_BinarySchema_SealOutputDataType,6072,Variable
TypeDictionary_BinarySchema_ForceCurvePointDataType,6073,Variable
TypeDictionary_BinarySchema_StripOutputDataType,6074,Variable
ProductFinishedEventType_Run,6075,Variable
ProductFinishedEventType_ProductID,6076,Variable
ProductFinishedEventType_StartTime,6077,Variable
ProductFinishedEventType_EndTime,6078,Variable
ProductFinishedEventType_ResultIDs,6079,Variable
ProductFinishedEventType_State,6080,Variable
TypeDictionary_XmlSchema_ForceCurvePointDataType,6081,Variable
TypeDictionary_XmlSchema_ForceCurveDataType,6082,Variable
TypeDictionary_XmlSchema_CrimpInputDataType,6085,Variable
TypeDictionary_XmlSchema_CutInputDataType,6086,Variable
TypeDictionary_XmlSchema_SealInputDataType,6087,Variable
TypeDictionary_XmlSchema_StripInputDataType,6090,Variable
TypeDictionary_XmlSchema_ProcessOutputDataType,6091,Variable
TypeDictionary_XmlSchema_CrimpOutputDataType,6092,Variable
TypeDictionary_XmlSchema_CutOutputDataType,6093,Variable
TypeDictionary_XmlSchema_SealOutputDataType,6094,Variable
TypeDictionary_XmlSchema_StripOutputDataType,6096,Variable
WireHarnessJobOrderReceiverSubStatesType_Start_OutputArguments,6100,Variable
WireHarnessJobOrderReceiverSubStatesType_Clear_InputArguments,6101,Variable
WireHarnessJobOrderReceiverSubStatesType_Clear_OutputArguments,6102,Variable
WireHarnessJobOrderReceiverSubStatesType_Pause_InputArguments,6103,Variable
WireHarnessJobOrderReceiverSubStatesType_Pause_OutputArguments,6104,Variable
WireHarnessJobOrderReceiverSubStatesType_Stop_InputArguments,6105,Variable
WireHarnessJobOrderReceiverSubStatesType_Stop_OutputArguments,6106,Variable
WireHarnessJobOrderReceiverSubStatesType_Store_InputArguments,6107,Variable
WireHarnessJobOrderReceiverSubStatesType_Store_OutputArguments,6108,Variable
WireHarnessMachineType_MachineryBuildingBlocks_JobManagement_JobOrderControl_Store,7000,Method
WireHarnessMachineType_MachineryBuildingBlocks_ResultManagement_GetResultIdListFiltered,7001,Method
WireHarnessJobOrderReceiverSubStatesType_Cancel,7002,Method
WireHarnessJobOrderReceiverSubStatesType_Abort,7003,Method
WireHarnessJobOrderReceiverSubStatesType_Start,7004,Method
WireHarnessJobOrderReceiverSubStatesType_Clear,7005,Method
WireHarnessJobOrderReceiverSubStatesType_Pause,7006,Method
WireHarnessJobOrderReceiverSubStatesType_Stop,7007,Method
WireHarnessJobOrderReceiverSubStatesType_Store,7008,Method
PartManagementType_FindPartsByType,7009,Method
WireHarnessMachineType_PartManagement_FindPartsByType,7010,Method
WireHarnessMachineType_MachineryBuildingBlocks_JobManagement_JobOrderControl_Clear,7011,Method
WireHarnessMachineType_MachineryBuildingBlocks_JobManagement_JobOrderControl_Start,7012,Method
WireHarnessMachineType_MachineryBuildingBlocks_JobManagement_JobOrderControl_Abort,7013,Method
PartManagementType_StorePart,7015,Method
PartManagementType_ClearPart,7016,Method
ArticleSpecManagementType_StoreArticleSpec,7017,Method
ArticleSpecManagementType_ClearArticleSpec,7018,Method
